Order_ID,Order_Date,Origin_City,Destination_City,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Route_Type_Atlantic,Route_Type_Commodity,Route_Type_Intra-Asia,Route_Type_Pacific,Route_Type_Suez,Transportation_Mode_Air,Transportation_Mode_Sea,Product_Category_Auto Parts,Product_Category_Consumer Electronics,Product_Category_Perishable Foods,Product_Category_Pharmaceuticals,Product_Category_Raw Materials,Product_Category_Semiconductors,Product_Category_Textiles,Delivery_Status_Late,Delivery_Status_On Time,Disruption_Event_Geopolitical Conflict (Route Diversion),Disruption_Event_Port Congestion,Disruption_Event_Severe Weather (Typhoon/Storm),Mitigation_Action_Taken_Expedited Air Freight,Mitigation_Action_Taken_Re-routing,Mitigation_Action_Taken_Standard Shipping
ORD-6F921348,2025-03-29,"Shanghai, CN","Los Angeles, US",18,21,22,1,0.47,2.3,4.06,4654.53,5757,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-FCCBDFF1,2025-02-21,"Tokyo, JP","Singapore, SG",7,9,14,5,0.25,5.9,2.75,3020.18,4393,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-406B57A3,2025-04-10,"Mumbai, IN","Felixstowe, UK",24,25,37,12,0.18,2.9,4.9,13014.46,9191,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-3092DCA5,2025-05-06,"Tokyo, JP","Singapore, SG",7,9,10,1,0.35,4.9,3.39,3907.04,5262,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-B68E8F99,2024-03-31,"Hamburg, DE","New York, US",12,14,17,3,0.37,5.0,4.34,4682.25,6214,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-4ABFEFC8,2025-11-19,"Shenzhen, CN","Rotterdam, NL",3,5,17,12,0.3,4.9,3.54,115195.08,6713,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-18601A5C,2025-07-09,"Hamburg, DE","New York, US",12,14,19,5,0.55,8.1,3.48,1132.98,1329,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-3CD79BC6,2025-04-14,"Santos, BR","Shanghai, CN",35,38,40,2,0.24,8.7,3.5,2213.09,3245,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C33BFC27,2025-07-23,"Shenzhen, CN","Rotterdam, NL",28,31,38,7,0.7,4.8,3.6,146.88,108,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-99E87987,2025-04-14,"Tokyo, JP","Singapore, SG",7,9,10,1,0.17,5.2,2.0,1886.74,2932,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-E6D602B9,2025-09-22,"Mumbai, IN","Felixstowe, UK",24,25,37,12,0.78,3.2,5.08,4226.43,2968,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-EC523F79,2024-11-02,"Tokyo, JP","Singapore, SG",7,9,12,3,0.45,4.6,4.66,7844.21,9836,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-CC32C0D6,2025-05-01,"Tokyo, JP","Singapore, SG",7,8,14,6,0.29,3.1,2.9,5016.88,7071,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-EA74F7DF,2025-08-12,"Shanghai, CN","Los Angeles, US",18,21,27,6,0.32,8.5,3.54,1557.47,1311,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-301587A1,2024-02-22,"Shenzhen, CN","Rotterdam, NL",28,31,40,9,0.19,6.6,3.22,1647.9,1731,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-9BE649EE,2024-07-11,"Hamburg, DE","New York, US",12,13,18,5,0.11,4.3,2.44,398.36,435,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-D6128685,2025-07-07,"Shanghai, CN","Los Angeles, US",18,19,24,5,0.75,8.1,5.2,6101.54,5811,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-F7A0794B,2024-01-31,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.18,8.8,2.98,6819.46,7224,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-7DD8C9C0,2024-07-05,"Shanghai, CN","Los Angeles, US",2,3,12,9,0.83,5.1,3.01,149139.14,8232,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-D37DCFB1,2025-10-19,"Mumbai, IN","Felixstowe, UK",24,26,35,9,0.62,6.7,4.29,1017.36,785,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-B73E0D6B,2025-01-06,"Shanghai, CN","Los Angeles, US",2,4,8,4,0.65,5.8,2.58,91834.0,6133,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-CB9C0094,2025-12-15,"Tokyo, JP","Singapore, SG",7,9,14,5,0.29,4.6,2.13,2834.46,3995,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-0A152B4F,2025-04-24,"Tokyo, JP","Singapore, SG",7,9,10,1,0.23,0.0,6.33,505.34,747,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-CD1C460D,2024-04-14,"Santos, BR","Shanghai, CN",35,36,39,3,0.78,0.9,1.33,3126.93,3194,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-AEDE0C1A,2025-03-20,"Mumbai, IN","Felixstowe, UK",24,25,43,18,0.65,9.6,2.93,18530.81,9359,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-C1594076,2024-02-10,"Mumbai, IN","Felixstowe, UK",24,25,37,12,0.43,5.9,7.08,3323.31,2905,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-7806DFEA,2024-06-06,"Tokyo, JP","Singapore, SG",2,5,6,1,0.3,1.3,6.24,26780.33,2270,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-1FC50464,2025-04-07,"Mumbai, IN","Felixstowe, UK",3,6,19,13,0.42,3.1,2.16,109090.08,5820,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-4A0649B6,2025-11-16,"Mumbai, IN","Felixstowe, UK",24,26,44,18,0.36,4.1,4.86,6371.33,5856,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-3719C02F,2025-11-16,"Hamburg, DE","New York, US",12,15,19,4,0.89,7.4,4.56,2677.75,2576,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-94903356,2024-08-25,"Mumbai, IN","Felixstowe, UK",24,27,37,10,0.28,5.1,3.05,553.98,541,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-00E5D6A0,2024-02-24,"Hamburg, DE","New York, US",12,14,18,4,0.87,4.5,3.38,7725.07,7511,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-79F578BE,2025-02-18,"Shenzhen, CN","Rotterdam, NL",3,5,14,9,0.83,1.9,4.93,42707.81,1768,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-57E8E6EE,2025-07-03,"Shenzhen, CN","Rotterdam, NL",28,30,46,16,0.84,6.9,2.22,2849.79,1936,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-FE24D114,2024-08-19,"Shanghai, CN","Los Angeles, US",18,19,25,6,0.33,4.0,3.25,7231.48,9062,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-A7290266,2025-06-09,"Shenzhen, CN","Rotterdam, NL",28,29,39,10,0.37,0.1,5.0,3571.86,3259,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-8456A1DB,2024-03-16,"Shenzhen, CN","Rotterdam, NL",3,5,21,16,0.14,7.7,2.83,49673.45,3301,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-608E85F6,2025-01-06,"Hamburg, DE","New York, US",2,5,8,3,0.63,4.7,2.22,52778.75,3568,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-0BBE2805,2025-06-07,"Mumbai, IN","Felixstowe, UK",24,26,37,11,0.2,2.9,1.77,5711.04,5949,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-06EE9C09,2025-08-11,"Mumbai, IN","Felixstowe, UK",3,6,15,9,0.84,8.4,4.81,39492.29,1626,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-16CABFCF,2024-05-19,"Hamburg, DE","New York, US",12,14,15,1,0.52,2.7,3.8,321.86,385,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-A10BA3A0,2025-12-15,"Tokyo, JP","Singapore, SG",7,9,11,2,0.56,6.2,3.12,6433.28,7498,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-3BA4414F,2024-09-10,"Tokyo, JP","Singapore, SG",7,9,14,5,0.68,1.5,3.39,261.07,259,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-6B6EB752,2025-07-27,"Shenzhen, CN","Rotterdam, NL",28,30,37,7,0.53,0.9,3.63,5209.34,4256,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E1079F3A,2025-05-21,"Hamburg, DE","New York, US",12,14,19,5,0.21,2.2,3.93,5040.16,5049,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-C5777E01,2025-12-29,"Santos, BR","Shanghai, CN",35,37,41,4,0.12,0.4,1.99,1114.96,1810,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-97CDF844,2025-06-05,"Santos, BR","Shanghai, CN",35,36,40,4,0.66,9.1,3.25,2758.17,2014,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-BBC5366A,2024-05-18,"Santos, BR","Shanghai, CN",35,37,40,3,0.7,3.8,4.72,2999.48,3208,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-3BE38453,2024-11-25,"Tokyo, JP","Singapore, SG",7,10,12,2,0.52,7.2,3.96,1398.63,1673,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-E58D575D,2024-04-28,"Hamburg, DE","New York, US",12,13,18,5,0.53,1.8,3.55,5254.33,6244,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-99939AC2,2024-04-22,"Shenzhen, CN","Rotterdam, NL",28,31,44,13,0.39,7.7,0.79,3292.62,2961,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-BC253070,2025-04-02,"Mumbai, IN","Felixstowe, UK",24,25,44,19,0.39,6.1,1.86,3947.6,3550,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-D3254CB3,2024-03-15,"Mumbai, IN","Felixstowe, UK",24,26,38,12,0.33,3.6,4.18,5475.34,5146,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F92D1F0E,2024-06-01,"Tokyo, JP","Singapore, SG",7,10,11,1,0.61,1.9,5.08,1809.07,2043,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-D93AACF4,2025-12-25,"Shanghai, CN","Los Angeles, US",18,21,25,4,0.88,1.4,4.48,8995.8,8700,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-BFC68D91,2025-01-27,"Shenzhen, CN","Rotterdam, NL",3,4,22,18,0.79,6.2,3.26,117053.11,4954,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-F66E8CAE,2025-10-13,"Hamburg, DE","New York, US",12,15,15,0,0.72,4.9,2.83,8863.07,6246,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ORD-9021083F,2025-04-04,"Tokyo, JP","Singapore, SG",2,4,6,2,0.52,0.2,2.29,101275.55,7342,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-01A70793,2024-07-12,"Santos, BR","Shanghai, CN",35,36,38,2,0.67,6.4,3.23,4089.16,4452,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-0AB5EABF,2024-07-21,"Santos, BR","Shanghai, CN",35,38,40,2,0.78,9.0,1.82,5445.2,5562,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-80FF28D4,2025-10-17,"Hamburg, DE","New York, US",12,13,17,4,0.75,3.3,3.32,2104.98,2187,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-5D38002A,2025-04-27,"Mumbai, IN","Felixstowe, UK",3,5,20,15,0.49,6.7,3.96,196188.29,9975,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-818152DB,2024-10-25,"Hamburg, DE","New York, US",12,14,18,4,0.29,0.0,3.97,4329.37,6102,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-B4AFCEB1,2025-09-07,"Tokyo, JP","Singapore, SG",7,8,14,6,0.46,6.6,5.05,1571.54,1794,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-5B949748,2024-03-27,"Shenzhen, CN","Rotterdam, NL",3,4,18,14,0.62,9.1,3.62,42040.94,1966,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-2063290B,2024-07-25,"Hamburg, DE","New York, US",12,15,18,3,0.18,3.6,3.04,3411.14,3504,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-1DCB9AFE,2025-10-13,"Tokyo, JP","Singapore, SG",2,5,6,1,0.84,1.2,3.78,163991.06,9821,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-8FAB1D50,2025-04-23,"Hamburg, DE","New York, US",12,14,18,4,0.66,4.2,1.87,2365.58,2591,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-67B1446F,2024-08-18,"Tokyo, JP","Singapore, SG",2,4,11,7,0.72,9.7,2.24,59751.25,3509,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-A07E1A58,2024-01-07,"Mumbai, IN","Felixstowe, UK",24,26,38,12,0.73,9.2,3.13,7715.81,5575,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-13FB9C43,2024-03-17,"Shenzhen, CN","Rotterdam, NL",3,5,20,15,0.21,6.8,3.34,112538.71,7046,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-2C776A54,2025-08-04,"Shanghai, CN","Los Angeles, US",2,4,6,2,0.17,0.2,3.65,32860.96,2837,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-AF48FF7E,2025-05-15,"Shenzhen, CN","Rotterdam, NL",28,31,44,13,0.63,8.3,3.34,1683.46,1291,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-957428FB,2024-07-06,"Shanghai, CN","Los Angeles, US",18,19,25,6,0.15,9.3,3.87,607.54,587,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-5C81567D,2024-06-02,"Shenzhen, CN","Rotterdam, NL",28,29,46,17,0.33,2.8,2.96,595.32,373,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-893DDD6F,2024-12-21,"Shenzhen, CN","Rotterdam, NL",28,31,45,14,0.55,10.0,3.93,11127.76,8974,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-6B25CE91,2025-12-21,"Mumbai, IN","Felixstowe, UK",24,25,43,18,0.31,6.6,3.2,8876.56,8470,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-8916B51E,2024-03-02,"Tokyo, JP","Singapore, SG",7,8,10,2,0.15,9.3,1.25,1734.32,2742,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-995E4392,2025-11-16,"Santos, BR","Shanghai, CN",35,37,40,3,0.62,8.2,5.03,6927.53,7775,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-5BAD6122,2024-05-06,"Hamburg, DE","New York, US",2,5,9,4,0.48,1.3,2.42,103405.27,7699,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-E05BDC9D,2025-01-24,"Shenzhen, CN","Rotterdam, NL",3,4,16,12,0.26,1.0,3.41,93255.62,5607,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-E7DDFC45,2024-07-02,"Santos, BR","Shanghai, CN",35,37,39,2,0.45,9.8,4.16,4226.75,5300,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-17A82994,2024-08-07,"Hamburg, DE","New York, US",12,14,14,0,0.46,6.4,2.92,1112.96,1386,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
ORD-5F06CD39,2024-05-14,"Shenzhen, CN","Rotterdam, NL",28,29,46,17,0.7,3.6,4.29,10046.32,7387,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-AB361482,2024-06-22,"Shanghai, CN","Los Angeles, US",18,19,24,5,0.44,6.7,4.31,6476.18,8177,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-01B72BA8,2025-02-25,"Mumbai, IN","Felixstowe, UK",24,26,37,11,0.69,4.9,4.31,12930.53,9564,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-9093BF3A,2024-08-08,"Tokyo, JP","Singapore, SG",7,10,14,4,0.41,4.1,2.52,3140.35,3712,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-26150883,2024-06-09,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.75,9.5,2.79,6249.6,4464,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-C9C36C88,2024-08-20,"Shenzhen, CN","Rotterdam, NL",28,31,44,13,0.28,4.3,3.34,6420.48,6270,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-6498B6DB,2024-02-13,"Tokyo, JP","Singapore, SG",7,10,14,4,0.53,6.3,3.33,564.65,671,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-A0CE0BD8,2024-02-22,"Hamburg, DE","New York, US",12,15,16,1,0.48,10.0,3.1,4075.7,5007,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-26EF0888,2024-01-05,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.19,5.7,3.14,2827.44,2970,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-4BC091B5,2024-02-02,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.17,9.0,2.92,6304.36,9797,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-CC4F18D0,2025-08-17,"Tokyo, JP","Singapore, SG",7,10,17,7,0.52,1.3,2.22,5983.63,6561,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-06007492,2025-07-01,"Tokyo, JP","Singapore, SG",7,9,15,6,0.73,4.4,3.88,7369.8,7100,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-305F9578,2024-08-30,"Shanghai, CN","Los Angeles, US",18,19,27,8,0.2,2.6,5.8,1208.16,1678,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-E7E5463F,2025-09-11,"Santos, BR","Shanghai, CN",35,36,38,2,0.53,2.3,1.79,677.41,805,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-90571BAA,2025-10-29,"Mumbai, IN","Felixstowe, UK",3,4,24,20,0.12,5.9,3.78,58648.13,3967,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-D5E48B40,2024-03-20,"Santos, BR","Shanghai, CN",35,36,38,2,0.42,1.2,3.67,1234.76,1581,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-959E8B05,2025-08-09,"Mumbai, IN","Felixstowe, UK",24,26,35,9,0.16,4.6,3.99,2292.16,2470,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-7AF1ECCB,2025-07-29,"Hamburg, DE","New York, US",12,13,19,6,0.69,8.3,2.12,8621.12,9275,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-53E722AF,2025-02-23,"Santos, BR","Shanghai, CN",35,36,39,3,0.72,2.5,3.78,4034.69,4265,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-3AFC8216,2025-11-16,"Mumbai, IN","Felixstowe, UK",3,4,22,18,0.44,6.1,6.5,53716.61,2826,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-1EBBC2F8,2024-08-25,"Hamburg, DE","New York, US",12,13,20,7,0.32,7.1,2.76,861.4,791,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-79FBB3CF,2024-02-27,"Shanghai, CN","Los Angeles, US",2,3,6,3,0.58,6.5,1.93,78675.35,5487,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-A8335287,2025-10-05,"Shanghai, CN","Los Angeles, US",18,20,21,1,0.61,8.8,3.53,6404.82,7233,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-E4B3B4D5,2025-01-18,"Hamburg, DE","New York, US",2,4,7,3,0.78,8.9,3.39,55664.96,3446,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-A223F099,2024-04-17,"Mumbai, IN","Felixstowe, UK",24,27,35,8,0.66,2.9,4.1,2713.1,1362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-A39FDB73,2024-07-18,"Tokyo, JP","Singapore, SG",7,9,13,4,0.55,2.0,3.31,603.58,649,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-B8651FEA,2025-11-05,"Hamburg, DE","New York, US",2,5,6,1,0.53,6.7,4.24,122768.96,8842,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-FDD356CB,2024-05-26,"Hamburg, DE","New York, US",12,15,19,4,0.42,9.6,3.15,1441.73,1846,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-678D5D6A,2024-06-03,"Tokyo, JP","Singapore, SG",7,8,11,3,0.13,8.8,4.03,4708.48,7576,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-D5761036,2024-09-08,"Hamburg, DE","New York, US",12,13,16,3,0.65,2.7,3.2,9037.79,9959,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-F1F98CC4,2025-12-25,"Shenzhen, CN","Rotterdam, NL",28,29,38,9,0.5,0.9,4.76,2251.2,1876,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-A4421161,2024-02-15,"Mumbai, IN","Felixstowe, UK",3,4,21,17,0.16,4.1,4.95,102666.96,6705,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-590E3FF9,2025-11-14,"Santos, BR","Shanghai, CN",35,38,41,3,0.34,6.4,4.46,6341.89,8605,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-C047CF09,2024-05-04,"Santos, BR","Shanghai, CN",35,36,40,4,0.61,5.6,2.42,8847.03,9991,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-D6C6A865,2025-11-20,"Mumbai, IN","Felixstowe, UK",24,26,38,12,0.48,8.5,4.49,879.71,743,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-DED1B1D3,2025-02-21,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.88,3.4,4.11,1808.47,1749,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-B827E371,2025-05-24,"Shenzhen, CN","Rotterdam, NL",28,30,42,12,0.2,5.0,2.29,8028.48,8363,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-50DD6178,2024-07-29,"Tokyo, JP","Singapore, SG",7,8,15,7,0.77,5.7,3.96,2265.24,2133,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-127C29EB,2024-10-24,"Santos, BR","Shanghai, CN",35,38,43,5,0.31,2.5,3.32,4718.56,6549,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-3C2FDB48,2024-05-11,"Tokyo, JP","Singapore, SG",2,3,9,6,0.85,2.8,2.07,162212.9,9662,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-57F57819,2025-07-21,"Shenzhen, CN","Rotterdam, NL",28,31,38,7,0.12,9.3,4.38,4675.33,5218,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-EB94BFE5,2024-07-14,"Hamburg, DE","New York, US",12,14,18,4,0.85,5.6,3.02,8570.41,8423,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
